"Temperature","ADH_10_actual","moisture","pH_LRR","EC_LRR","BG_LRR","NAG_LRR","PHOS_LRR","LAP_LRR","ITS00002","ITS00004","ITS00010","ITS00012","ITS00045","ITS00050","ITS00064","ITS00211","ITS00230","ITS00236","ITS00467","ITS00550","ITS00719","ITS00755","ITS00764","ITS01371"
22.966,0,0.566003866335266,-0.0177721697457978,0.0282111656534555,0.920521307021353,0.0622221459898115,0.694636182136923,-0.251270636311634,2385.9768550034,507.1477195371,203.734318778567,4574.54050374404,707.964601769911,689.973743071088,9.48166877370417,615.09287173004,0,270.835359330935,10.6972673344355,0,23.8257317903336,0.729359136438782,0,0
20.371,1543.201,0.430131570795775,-0.0477906638363484,1.02786953668609,0.144835103985646,0.373000563694356,0.25158086175731,0.200665612285328,5407.67529952179,1399.31097132475,592.016180175857,1513.46348319421,552.594141542259,281.781876146239,109.353307166241,32.3946317467391,0,86.8998851618875,16.7972164612721,6.34180621497009,0,1.37120134377732,0,0
20.444,2970.8,0.597755917833163,-0.081480522443164,1.57379746054277,0.273154324215605,0.5748158397223,1.00522993889893,-0.0606218123633336,7004.60737179487,1093.14903846154,551.282051282051,814.102564102564,319.511217948718,91.9471153846154,68.7099358974359,14.6233974358974,0.200320512820513,27.8445512820513,4.40705128205128,9.21474358974359,0.200320512820513,0.200320512820513,0,0
21.826,3542.968,0.501552291417301,-0.101352494260288,2.19344296091753,0.583039568132161,1.20049687993775,1.8440056832433,-0.797114145842329,7945.69830105285,1546.37964200232,166.076856433826,205.870692060322,60.7920588537613,36.1228175797712,25.2566041614661,3.81785876859371,0.146840721868989,6.31415104036651,2.34945154990382,1.02788505308292,0,0,0,0
20.664,0,0.432662166191064,-0.0159771009360145,0.292900462059009,-0.32381859851505,0.436178667390476,0.341486874220009,-0.030383683729352,8258.20790379712,718.941927034241,198.537509797891,374.453054461389,254.497107761914,89.6941073749591,33.2384136843045,5.25861470229296,7.83831248077629,56.5549128359808,0,0.0992191453262822,0,1.48828717989423,1.19062974391539,0
20.65,1445.51502,0.423928414441673,-0.0457460217882038,1.25657841861262,-0.345687567689062,0.781371511157836,0.0637391050380894,-0.110380200286781,7160.42940211719,549.798717757567,695.541971074996,917.325182644998,315.528552258834,229.983599224691,31.1241985984792,13.0460712688236,13.6051886089161,62.0620247502609,0,0.931862233487401,0,2.42284180706724,8.20038765468913,0
20.108,2962.59226,0.475062574390679,0.00142755199118532,2.91325424249706,0.395943180503164,0.74009071562033,0.525740432880301,-0.122920798054033,6254.14536410115,1898.31767306895,847.208788171894,867.331076412878,28.2402929390631,34.7174243471052,13.4724333287274,24.5267375984524,2.50449081110958,28.3266546911704,0,0.604532264750587,0,0.604532264750587,0,0
22.172,3504.55394,0.518848561796769,0.0504066384997008,2.78983913218341,0.267942448986592,1.49307109128555,0.733751736927575,0.802002361119011,7261.26814362109,2197.8021978022,136.921901627784,234.765234765235,56.1203502379973,60.2338837632955,29.6762061467944,0,0.881471469706764,20.5676676264912,0,0.587647646471176,0,0.881471469706764,0,0.293823823235588
22.966,4583.2796,0.449608999736886,-0.106710954755698,3.55980741345181,0.26147331180616,1.58362551966258,1.11104898940623,-0.342344939911246,8236.92700498773,855.484522207268,665.772702082179,145.623861927005,32.2618953368696,30.6290079961998,15.3392447153828,0.940147256749268,1.28651729870952,14.2011717203705,0.0494814345657509,0.247407172828755,0,0.54429578022326,0.692740083920513,0
18.024,0,0.457279492993779,0.0198550533099797,-0.705504882790224,-0.463532345257232,-0.653841855251062,0.112418052649891,-0.910377332024476,4069.05121150262,1565.45664329458,326.440046152481,2410.93458773409,497.204224727079,389.278423715275,60.8857726102778,232.892517972841,0,411.999644980918,10.6505724682702,19.3485399840241,0.710038164551345,2.84015265820538,2.30762403479187,0
18.853,2639.949,0.487699509562439,-0.0298529631496813,1.92807308236289,-0.512311939113751,0.0295274499450956,0.0237640055400924,-0.195602577578769,5382.49211356467,550.736067297581,1590.43112513144,853.487556957588,344.593410445145,115.886785839467,1020.19803715387,21.0304942166141,0.21906764808973,102.304591657904,4.16228531370487,7.01016473887136,2.84787942516649,1.97160883280757,2.1906764808973,0.43813529617946
20.841,3573.444,0.448079677910641,-0.0939917880510665,1.76126249810595,-0.378445236769649,-0.190836055641158,0.134182779977717,-0.492177302289768,3382.63184162369,3402.92796539677,2569.62235900848,252.537015471635,80.1863250707037,35.4350357677591,234.73631675262,4.32540342705041,0,33.7714190650474,0.332723340542339,2.49542505406754,0,0.332723340542339,0.665446681084678,0
24.24,0,0.514032394301354,-0.0247285327757236,0.265298327915625,0.43631973504642,0.732708591783654,0.123390286537346,0.299921883267261,6402.96729478016,463.504440112627,949.20944336149,1116.79662118259,811.40350877193,102.068442711718,15.1613601906,26.5323803335499,44.6718648473034,49.0036820446177,10.8295429932857,0.541477149664284,0,0,7.30994152046784,0
27.011,1507.78,0.449905239392117,-0.0432343989734313,0.990037473871083,0.778328057144623,0.410503292733352,0.278606899842634,0.433925260451881,6323.06792191905,512.206797510771,857.40120206372,874.953459922344,1099.40960587203,140.684006169885,38.2958353279081,3.98914951332376,81.1127067709164,51.3270570714324,15.6906547524068,0.797829902664752,0,1.063773203553,0,0
21.819,3103.803,0.389339678818814,-0.0221411258772135,1.47100480850534,0.405959981584547,0.0703903549833766,0.483422116151065,-0.0713648106418083,6288.72707989149,819.209039548023,1966.59120112586,509.902302718799,325.419649595138,12.5435966468825,35.4892002692284,20.2941116482082,5.60892532990679,14.6851863183014,0.611882763262559,0,0,0.10198046054376,0.815843684350079,0
20.262,4567.716,0.44961968578802,-0.142268464027532,2.40992051355907,0.657521152775424,1.18778637368859,0.691909206020834,-0.94574991381017,7609.75609756098,646.563192904656,1453.48115299335,180.221729490022,72.0177383592018,12.9490022172949,9.75609756097561,1.06430155210643,3.72505543237251,8.3370288248337,1.59645232815964,0.177383592017738,0,0,0.354767184035477,0
19.584,0,0.419805241177678,0.00976979159580503,0.0235185529043681,-0.800238348522895,-0.417918153729293,-0.232543953838201,0.781229431025384,4911.00552202389,530.114293052523,157.698728650315,2479.00346731732,943.623988699114,277.385385899576,118.402465647875,185.437267240272,157.441890330037,222.165147039938,0,2.82522152305124,7.44831128804418,5.90728136637986,1.54102992166431,0
29.444,1510.142,0.31946503239366,0.0182461202278048,0.183189441183118,-0.784452866455258,-0.392573715062341,-0.353367008857647,-0.282724702547651,4341.62050050487,561.089430450564,411.811259995088,2871.48977976694,1002.64716316895,140.545261032121,125.808476380209,161.558824332069,90.0581284283492,284.911169936959,0,0.545806838959692,0,6.54968206751631,0,0
26.138,2847.791,0.211377974805399,0.0543767708780718,0.015060854362925,0.0104749010515832,0.640280543685171,0.155778012451948,-0.226880481879305,4189.53779312218,1288.47683146808,2128.90587117171,1465.17446709467,484.706247454274,178.249316290707,164.090230230618,20.5597687995811,21.5295692146556,56.0544639913106,0,0.581880249044747,0,0.775840332059662,1.35772058110441,0
14.131,4578.995,0.247187343695441,-0.0355403431929757,0.774314273453837,-0.41179202768142,0.153201431186564,0.333982093681229,-0.441490542458276,6490.15292905095,1069.94623805677,1828.46318838965,375.497924733279,51.25490960751,11.4209309451517,145.12939079083,6.96398228362907,4.17838937017744,15.8778796066743,0,0.557118582690326,0,0.557118582690326,0,0
29.033,0,0.329873867176166,-0.175581040180112,0.689590384109414,-0.535076343419808,-0.466645554065937,0.255227438030259,-0.741669056398816,3515.33569987486,2498.91462573742,295.477181602268,2713.43565645989,404.269990040095,80.9561508797916,28.6028040963302,179.278289960926,5.87379012692494,277.089664683198,0,0,0,0,0.766146538294558,0
21.97,1589.377,0.358087586177905,-0.124762220827758,-0.0280190743098582,-1.31932659036467,-0.666572759973206,0.244620268935046,-0.98082272006983,5059.40315315315,2425.11261261261,628.941441441441,913.851351351351,315.596846846847,184.121621621622,242.539414414414,68.8344594594595,1.82995495495495,151.323198198198,0,7.60135135135135,0,0.703828828828829,0,0
22.776,3031.373,0.262089225650059,-0.318282512900498,2.23680796247933,-1.52262958904619,-1.01945294529056,0.396039033572573,-2.26439084000281,6695.11329605844,545.448250791947,2577.85317384756,73.3957658952033,18.8682511381537,7.7896449652928,64.5675016012048,1.55792899305856,0.865516107254756,13.8482577160761,0.173103221450951,0.519309664352854,0,0,0,0
23.14,4512.836,0.281271952824308,-0.233846735240515,2.31012331555803,-0.527593242868061,-0.510158615491177,0.329819250850378,-2.88285618588795,8670.20225811844,290.850517422159,830.154846748826,124.302885711247,27.9605513091313,7.14209734526722,14.8920327624721,0,2.73527132371936,27.6566322731624,0,4.10290698557904,0,0,0,0
26.244,0,0.364133286975688,0.0189879122446914,0.324156779266041,-1.07636957306765,-0.418366308010792,-0.243169539246617,-0.325369154590423,3620.46957799869,3433.90193272219,521.538441702446,898.412821207081,767.157905594451,89.8670689410642,57.1178070887969,355.084516303717,9.79899173532408,244.974793383102,0,0.77360461068348,0,0,0.6446705089029,0
29.825,1502.226,0.300736078967068,0.0773044477329098,2.95194661140306,-0.417089238403586,0.11979355880058,0.31429763069416,0.698104574141678,5765.90648755597,1642.19514734979,238.46714568364,1084.55690929918,275.434759970842,281.682807456003,159.845881495366,66.6458398417161,37.4882849109653,441.528688951369,0,0,0,0.520670623763407,5.72737686139748,0
22.027,3019.923,0.387499559185516,0.0999270619348309,2.24883213948248,0.136194004612047,0.0532298626408897,-0.0369547079941879,0.694849940589042,7868.78722980959,417.793069550258,1161.62857376915,331.659820477712,132.593710868471,7.02173226134887,10.1815117789559,14.2775222647427,6.43658790623647,48.9180680873972,0,0,0,0.468115484089925,0.234057742044962,0
23.28,4574.528,0.414926311044871,0.00462606838878224,2.27576511893345,-0.864097405218149,0.0485522023887587,0.284337824703708,0.555170562596214,6407.86346101391,405.057865409344,2106.14503370611,346.997623037057,573.198768655262,5.26049175856291,25.5231266804349,29.8094532985232,4.87082570237307,95.2733507384172,0,0,0,0,0,0
28.067,0,0.272792784039383,-0.0805032188490707,0.0755165222844838,1.0348246354696,0.630388042334014,0.898739290341297,0.958331202590553,4346.90888569394,2182.65858672722,704.083415073297,991.628931916209,813.592572188705,87.8760598202169,76.4548593848676,262.284508821198,2.68734127890571,525.778321217903,0.134367063945286,1.47803770339814,0.268734127890571,0,4.16537898230386,0
22.35,1364.604,0.338118424268884,-0.0577668185347402,0.969682777321679,0.863568070767123,0.123783988987943,0.769362501866789,0.0286213676087361,6926.8680445151,432.255785196962,2144.49743861509,322.381204734146,36.5659777424483,12.7186009538951,97.5092739798622,10.7754813637167,4.94612259318142,10.2455396573044,0,0,0,0.883236177353824,0.35329447094153,0
29.39,3009.054,0.214136861490744,-0.208297043197215,1.80798230473494,0.80964278730899,1.04381586169098,1.3169573426655,-0.850218102373561,7734.660858743,535.158680771624,1231.73615432483,319.352831362788,89.2345986309894,15.0591163658992,48.03982576229,11.2009956440572,1.12009956440573,12.6944617299316,0,0.248911014312383,0,0.124455507156192,1.24455507156192,0
29.052,3407.734,0.227638987516637,-0.154653571464711,1.84264059077196,-0.272204373065473,0.445799015716527,0.779996232417749,-1.79699385897301,8883.90641616448,473.768167316554,286.777738390642,252.392768521801,19.1421481744062,6.91244239631336,58.6671393123006,14.3566111308047,1.0634526763559,2.65863169088975,0,0.177242112725984,0,0,0.177242112725984,0
21.161,0,0.40983155407909,-0.0788286732886594,-0.187485079454004,0.0716557753339751,0.143299923184505,0.57292211486905,-0.346792743942046,2913.04131656143,481.032168249391,436.533585243375,4633.321732213,318.45075324417,214.537861084871,19.6390394272361,578.23298364242,0,301.794859046388,95.4606473425148,1.74016805051459,0,0.994381743151196,2.48595435787799,0
24.69,1530.639,0.391943156760076,-0.0354542303578044,2.66533182477197,-0.149934945290704,1.19925046626469,0.303612748101829,0.223601307316394,4442.87205979336,512.063090789184,368.899758188613,3268.98768960211,955.704550450649,52.6214552648934,44.9274565838646,26.9289953836008,31.4629588920642,211.447570894702,79.000879314135,0,0,5.0835348428226,0,0
29.835,2949.689,0.283710431834341,0.0727843452232136,3.23624598864974,-0.517458398100402,0.257413517391645,0.220687139494009,0.461244318353871,7423.94414791062,1106.28538956426,149.777768757738,803.685588456152,247.600105534471,48.5052665760153,17.4537779311185,2.43541087410955,8.92983987173503,149.16891603921,40.5901812351592,1.42065634323057,0,0.202950906175796,0,0
22.625,4391.578,0.241059310428776,-0.00582243275143325,3.21051113442953,0.789893131923086,1.84284472893323,1.24366263186202,0.264920354614118,9031.75065540344,411.468519828555,246.847821563813,200.241354916566,30.8767841538013,1.33161333277849,17.3109733261204,0.665806666389247,0.998709999583871,48.3542091465191,1.33161333277849,8.4890349964629,0,0.332903333194624,0,0
26.138,0,0.0660070910783759,0.236749203369989,0.381607606674064,1.04958993241312,0.320277219845345,-0.0967854179742049,0.620334317749018,2907.36744003532,5964.46264776573,314.783930936381,324.961985579046,281.674596556629,29.0626379555599,60.9457006916172,12.0174621082062,0.490508657477804,78.6040123608182,0.858390150586158,14.7152597243341,0,0.245254328738902,9.81017314955609,0
15.625,1588.226,0.099037462544546,0.180243479751037,1.58405848662992,NA,NA,NA,NA,5113.16079295154,3838.93171806167,185.297356828194,259.636563876652,217.786343612335,43.7775330396476,270.099118942731,1.65198237885463,0.275330396475771,60.2973568281938,1.10132158590308,4.12995594713656,0,1.37665198237885,0.550660792951542,1.9273127753304
22.678,3011.635,0.211295492060479,0.186329578191493,2.49423916205171,0.737579799379878,0.213592621978075,0.975789795438585,0.296717015635101,8262.6478171957,1002.9341157642,300.302302836312,102.249488752556,95.5810438339113,18.0048012803414,191.384369165111,0.222281497288166,0.889125989152663,23.7841202098337,0.444562994576332,0.222281497288166,0,1.11140748644083,0.222281497288166,0
35.099,3976.49,0.152562742585246,-0.132042189073055,1.86947847350222,-0.105078940706421,0.353418985715538,0.631561875364672,-1.55201253179895,8538.07250555372,906.555749870019,82.3998361456413,99.5730333538151,125.726709835988,6.77474752249059,217.737234327488,1.10286587575428,0.157552267964897,20.4817948354367,0.157552267964897,0.157552267964897,0,0.945313607789384,0,0
27.613,0,0.369728480156642,-0.0248631591926438,0.119071197627632,-1.48330595380937,-1.41089861940026,-1.08900200879544,0.261583780217057,2434.75428033639,4522.85862522473,282.218656113129,1398.78618226571,328.430603651106,473.099337588533,17.4953848381375,178.814898828413,0,360.646243318573,0,2.53381435586819,0,0.361973479409742,0,0
20.814,1445.393,0.362325514874142,0.0152886925150903,2.31678699531593,-0.454862373683763,-0.371993110782902,0.032782127458512,1.10462956948499,5401.44570304927,867.975738776414,466.945467637854,1999.88921815714,636.995596421747,302.43443099676,68.9616971778325,42.3740548924031,0,192.760406569363,0.27695460713989,13.5707757498546,1.66172764283934,3.87736449995846,0,0.830863821419669
31.462,2999.732,0.205052139367979,-0.0271920076952507,2.32830644942702,-0.839859220766872,-0.414943227953535,0.127979547688867,-1.94686252845574,8039.5550507509,816.521535327312,341.824868840932,402.040853119873,166.58553734653,68.8697784268123,102.042655993654,1.80287378080661,0,54.6270755584401,0,4.68747183009718,0,1.44229902464528,0,0
31.001,4527.275,0.242492337898669,-0.0914199072743958,2.50292783895748,-0.343753642017509,-0.088385037826177,-0.0582797690630625,-1.92861497638988,9623.73727045929,105.435360516952,40.8163265306123,125.884421905035,38.28064291849,40.4073453028506,10.1427344484888,0.408981227761646,0,13.3327880250297,0.0817962455523292,0.899758701075621,0,0.572573718866304,0,0
21.937,0,0.459155292337456,-0.0149764541895574,-0.0651110603646137,0.460762552101753,0.3824755173093,-0.0285736826965708,0.134138878919445,5847.6575923027,1577.25936390363,307.662937650338,1193.99793822305,487.190256194876,291.932343171318,183.574510327975,18.6323546256348,0,85.3728379977855,0.458172654728724,4.42900232904433,0,1.83269061891489,0,0
18.994,1532.17172,0.480833929475353,0.0152252075970656,1.39973489750111,0.18519942923359,0.316959321886259,0.0961240088218098,0.660096641177177,4994.95870942961,2341.55943921644,588.390628000768,1365.22949875168,281.832149030152,168.523141924333,161.561359708085,12.4831956980987,0,79.2202803917803,0,5.76147493758402,0,0.480122911465335,0,0
24.513,3552.96112,0.522857135991849,-0.0133434151736843,1.65847810785874,0.0865419425043222,0.516980790166508,0.687985873654194,-0.430968272927809,4897.59659501357,2848.16181495148,1699.56461469377,302.03635369687,64.2339756730901,58.5720142915715,104.648665534274,2.14764052402429,1.17144028583143,19.3287647162186,0.390480095277143,2.14764052402429,0,0,0,0
5.33,4474.30808,0.440112509606243,-0.0909717782057268,2.55971716763124,0.780987971952239,1.38361153275923,0.963482130767051,0.20573029450599,6306.44325037707,3239.41836349925,353.153280542986,53.3795248868778,10.0160256410256,8.60199849170437,21.7995852187029,0.117835595776772,0,4.83125942684766,0.117835595776772,1.17835595776772,0,0.235671191553544,0.707013574660634,0
20.316,0,0.405598382408695,0.027138707599298,0.46747152443833,0.141619008384461,-0.792375778447609,-0.294089202754669,0.147560820655707,3685.85381474662,893.042990953487,203.746697622288,3340.60523576975,587.022656312545,204.547274037307,57.2412136738452,279.801457049075,0,731.326555119686,0,8.60619646145225,1.00072051877352,5.8041790088864,1.40100872628292,0
8.049,1329.627,0.403806047966632,-0.0277026025493358,2.21650282505574,0.242393766696417,-0.746302654038505,-0.170741315508816,0.341189319314134,2920.79678849337,305.359487072164,3475.58075379083,2171.19156789254,479.062422708853,127.090428264302,35.3874545765872,69.6333783603813,1.52204105705751,399.155267213333,0,3.80510264264379,5.70765396396568,4.37586803904035,1.33178592492532,0
32.933,2854.888,0.338120888092075,-0.0461048194487331,2.10890674753757,0.407820681667035,-0.557388713091895,-0.113032614849925,0.446419712359947,6049.72722930337,279.558538854112,2097.19184453327,991.024964175277,140.533474118209,174.472685220102,67.6270206400684,26.8999673177967,0.754204691153179,164.416622671393,0,1.50840938230636,0.754204691153179,3.01681876461272,2.01121250974181,0.502803127435453
19.216,4326.392,0.400836770796307,-0.00280112227971178,0.826080308135214,0.0770023364541953,-0.823057731890596,-0.129368755978202,-0.181513968670003,4840.2106270943,463.571086644328,3312.58975586405,993.968405935854,105.696505505026,50.7419818094782,176.543800861656,5.55289612254667,4.59550023934897,37.7213977979895,0,3.25514600287219,3.06366682623265,1.53183341311632,0.957395883197702,0
26.472,0,0.0850370888526479,-0.0570725437613247,-0.190516783293091,-0.784747393514498,-0.259648910891326,0.0914457776455345,-0.175037800936378,8672.8352951391,358.582538481575,197.83436488347,666.063034121777,26.295225928085,8.18624958138497,17.9849422621336,4.96136338265755,0,44.4042022747851,0,2.2326135221959,0,0,0.620170422832194,0
15.716,1600.15,0.107615853358888,-0.0227454839889709,0.646886422064366,2.02365305607309,2.398522999346,2.24229510234664,-0.557965144078427,8045.93874833555,1073.90146471372,140.035508211274,574.345317354638,37.5055481580115,21.5268530847759,59.254327563249,7.76742121615624,0.443852640923214,35.0643586329339,0,2.88504216600089,0,0.443852640923214,0.887705281846427,0
22.888,3024.861,0.191251122707687,-0.107664284983466,1.02244379760319,-0.326041604352192,0.548196305681199,0.970748830010093,-1.84686233340991,7982.01314424075,803.874092009685,960.567277758561,103.885622045428,11.760636457973,1.03770321687997,122.79488066413,0.57650178715554,4.84261501210654,7.72512394788424,0.115300357431108,0.461201429724432,0,0.115300357431108,0.230600714862216,0
34.468,3985.61,0.169658257881713,-0.159221684608816,1.49684358252746,-0.213450302645476,1.13949106877949,1.12870611264343,-2.47232863177631,8899.43074003795,682.509562964971,158.730158730159,66.5642601126472,17.770549079847,1.8071744826963,165.055269419596,0.903587241348152,0.301195747116051,6.92750218366917,0,0,0,0,0,0
15.894,0,0.4463509904168,0.013730192811902,-0.00170068068201733,-0.313077915009642,-0.150569890184852,-0.255215134647716,0.00253623975048695,5784.64448998896,1432.12990698408,526.09175469021,1102.47516947817,111.619107677755,174.20778811288,448.368279993694,79.9306321929686,12.9276367649377,285.353933469967,1.89184928267381,29.9542803090021,1.57654106889484,2.68011981712124,0.945924641336907,5.20258552735299
NA,1087.43,0.451123932040624,-0.0715612814734093,1.25174996823991,-0.615073483091006,0.234296346106995,0.352888324315268,-0.652558659797143,8289.33985951753,741.545625019865,728.752820773607,130.669357658202,6.23748530019388,16.1697867336236,70.2015065314814,3.49617010456727,0,11.2036360169087,0.119187617201157,1.94673108095223,0,0.317833645869752,0,0
10.109,1533.552,0.445407636308635,-0.0736877157911593,1.66873957323399,-0.54488439570708,0.766578047598736,0.621677702371616,-0.32604912812258,8629.41112860009,823.891285280017,368.149759092602,48.0613262522979,2.88367957513788,3.36429283766086,118.471169211914,0.720919893784469,0,3.96505941581458,0,1.0813798406767,0,0,0,0
5.804,510.076,0.429424377782852,-0.0278814832445204,0.941535491171463,-0.61286556525747,-0.100590058583913,-0.110659212013876,-0.131369359165549,6191.00204174048,2358.48831758995,539.750383322873,515.757946501633,43.7742804255083,62.9205627894783,164.928141857269,37.180332557419,0.31778062014888,72.7717620140936,2.30390949607938,9.13619282928031,0,1.11223217052108,0,0
0,0,0.362554453261007,0.105220056355678,-0.459248888403125,-0.208422691303764,-0.402383277140922,-0.295936802763667,-0.0309295230817715,5850.52583184874,1118.61387276593,296.822021722889,1505.08591460261,234.612953278547,444.945692776277,387.621401068904,24.9985633009597,0,97.6955347393828,14.6543302109074,18.6770875237055,2.15504856042756,1.14935923222803,2.01137865639906,0
11.99,1500.02566,NA,0.0289875368732522,1.49546663919974,NA,NA,NA,NA,6718.86495007882,904.436603858569,1443.73545529615,387.808723068839,240.222205540125,14.5634712108701,238.420538998574,1.20111102770062,0.300277756925156,48.7951355003378,0.750694392312889,0.300277756925156,0,0.600555513850312,0,0
21.17,2988.04838,0.395477322404825,-0.0729185899515545,0.562620398960102,-0.266249928741315,0.465502394352016,0.0439110880898856,-1.32168960053439,6613.13322163203,2264.26865352394,672.8815372001,236.533456917757,21.5678585433674,15.3292217746248,153.113970981427,4.27792235570924,0.891233824106093,14.9727282449824,0,2.31720794267584,0,0.712987059284874,0,0
17.09,4447.32241,0.496418279234065,-0.186800847598001,2.11487762963794,-0.493634164361064,0.505154467425507,0.122505913134867,-2.05948343829804,7376.60393498717,1402.15996578272,229.255774165954,550.898203592814,38.9221556886228,14.9700598802395,354.041916167665,2.3524379811805,0.106928999144568,18.7125748502994,0.855431993156544,10.5859709153122,0,0.53464499572284,0,0
24.374,0,0.204148058037662,0.0460911072002669,0.541833583279685,-0.712990884395831,-0.664875760924376,-0.432074268189224,-0.353106338395865,5108.30165325789,1400.84873132349,547.254884625586,1709.3979312174,240.915922553267,224.560162673504,34.9217575811157,286.446821678013,7.95685615772257,438.069136239059,0.442047564317921,0.884095128635841,0,0,0,0
24.478,1477.748,0.273986068981013,-0.00827590930385982,1.27248257340774,-0.451743789881711,0.31338535358186,-0.0654184921171499,-0.272508490435256,6094.86086989117,3212.79972011545,339.73485937051,207.039596166581,50.229280421826,21.8659802831332,45.8560843651994,11.6202066647508,0.624742293803806,11.6202066647508,2.62391763397599,0.749690752564567,0,0.249896917521522,0.124948458760761,0
27.827,2554.434,0.319950661081879,-0.062748516420139,2.97966358651501,-0.600311762932727,-0.877941457791867,-0.202630180674074,-0.853986718477305,8484.62664714495,430.035557414767,494.248065258314,408.282786028028,76.9713449069232,35.1390922401171,28.6550930767622,12.1313532733738,2.50993516000837,24.2627065467475,1.46412884333821,1.46412884333821,0,0.209161263334031,0,0
31.057,4536.413,0.246164834018502,-0.217948734437106,2.28570979394415,-0.575385634823634,0.0844291209098726,0.193836685061965,-2.02369513821895,8129.53299133204,1509.37555280382,278.170882717141,61.2506633645852,5.52803820980011,5.74915973819211,3.98018751105608,0.442243056784008,0.663364585176013,3.98018751105608,0,1.32672917035202,0,0,0,0
